event_id,issueID,reader_id,section,time_on_section,device,timestamp
EV008307,ISS-1034,R49801,Deals of the Wek,150,Android,08/21/2024
EV013019,ISS-1052,R08748,deals of the week,161,mobile app,2024-12-23
EV011070,ISS-1045,R32421,deals of the week,72,tablet,2024-11-06T19:22:00
EV007134,ISS-1029,R09966,Deals of the Week,0,desktop,2024-07-15
EV006054,ISS-1025,R47018,New Arrivals,1.0 min,iOS App,2024-06-18T05:27:00
EV005032,ISS-1020,R09698,editor's picks,2.6 min,PC,2024-05-13T04:11:00
EV004436,ISS-1018,R19976,New  Arrivals,1m 1s,mobile,2024-05-01T07:34:00
EV003869,ISS-1015,R18913,deals,6427,App,2024-04-10T17:31:00
EV016652,ISS-1066,R55432,new arrivals,2.4 min,phone,2025-04-01 03:51:00
EV007765,ISS-1031,R20210,Tech / Gadgets,3.3 min,desktop,2024-07-29T19:30:00
EV005764,ISS-1023,R04338,Tech / Gadgets,0.5 min,App,2024-06-05T23:33:00
EV005033,ISS-1020,R42560,Sponsored,00:00:19,web,2024-05-15T01:32:00
EV001918,ISS-1008,R47630,deals,0.1 min,Mobile,2024-02-21T05:47:00
EV000905,ISS-1004,R69378,Tech&Gadgets,109,Web,2024-01-22
EV014267,ISS-1057,R53147,sponsored spotlight,0m 26s,tablet,2025-01-27T13:53:00
EV010641,ISS-1043,R04392,New  Arrivals,24,iOS App,23-Oct-24
EV018978,ISS-1076,R76591,Home & Living,00:00:10,iPad,2025-06-11T22:24:00
EV008033,ISS-1032,R70127,new arrivals,101,TABLET,2024-08-07
EV017291,ISS-1068,R77990,new_arrivals,10,MOBILE,2025-04-14T19:41:00
EV017764,ISS-1071,R42705,Editors Picks,16,tablet,2025-05-07T03:18:00
EV018987,ISS-1076,R47952,deals,00:00:38,Mobile,2025-06-10T03:39:00
EV006879,ISS-1027,R46578,Tech & Gadgets,1.6 min,web,2024-07-02T08:46:00
EV009939,ISS-1040,R83855,NewArrivals,0m 16s,mobile,2024-09-30T13:00:00
EV011930,ISS-1048,R17590,Editor’s Picks,00:03:00,PC,2024-11-26T22:25:00
EV011746,ISS-1047,R69970,sponsored spotlight,0m 6s,PC,2024-11-20T00:35:00
EV017086,ISS-1067,R12119,New  Arrivals,null,app,2025-04-08T16:50:00
EV018172,ISS-1073,R49897,Tech & Gadgets,3m 10s,Desktop,2025-05-19
EV000452,ISS-1002,R60746,Tech and Gadgets,,Tablet,2024-01-09T14:31:00
EV000014,ISS-1001,R89227,Reader QandA,35,Tablet,2024-01-03T21:22:00
EV005317,ISS-1022,R71933,Tech&Gadgets,0.7 min,iPhone,2024-05-29T11:23:00
EV015937,ISS-1063,R33428,tech & gadgets,11,mobile,2025-03-11T10:17:00
EV015605,ISS-1062,R68831,Tech / Gadgets,37,phone,2025-03-03T02:12:00
EV010507,ISS-1042,R78386,Home  & Living,51,iPhone,2024-10-15T03:33:00
EV005605,ISS-1023,R62619,Deals ,00:00:52,App,2024-06-05T19:13:00
EV012440,ISS1050,R67339,Reader Q & A,0m 26s,MOBILE,2024-12-10T19:59:00
EV011450,ISS-1046,R19736,editor's picks,00:01:50,Android App,2024-11-13
EV017087,ISS-1067,R67015,Sponsored Spotlight,0m 35s,iOS App,2025-04-08
EV012669,ISS-1051,R76395, Deals of the Week,1m 27s,web,12/16/2024
EV007118,ISS-1029,R34219,Home  & Living,17290,Desktop,2024-07-17
EV010454,ISS-1042,R39795,Editor's Picks,0.4 min,Android App,2024-10-15
EV012879,ISS-1052,R87008,New  Arrivals,00:00:34,phone,2024-12-25
EV013458,ISS-1054,R67252,new arrivals,141,Tablet,2025-01-06T06:50:00
EV008651,ISS-1035,R15715,editor's picks,15,Mobile,2024-08-28T11:25:00
EV005991,ISS-1024,R75860,deals of the week,79,TABLET,2024-06-12T14:03:00
EV016269,ISS-1065,R29952,Deals of the Wek,1.7 min,mobile,2025-03-26T03:05:00
EV005023,ISS-1020,R04178,Reader Q & A,0.1 min,MOBILE,2024-05-14
EV017550,ISS-1070,R63385,Reader Q&A,20,Android,2025-04-29T11:01:00
EV010234,ISS-1041,R46509,Deals ,81,phone,2024-10-07T06:18:00
EV005606,ISS-1023,R23101,DEALS OF THE WEEK,0m 21s,app,2024-06-03T23:19:00
EV013823,ISS-1056,R62233,Deals ,00:01:08,iPhone,2025-01-20T12:39:00
EV014270,ISS-1057,R10099,deals,9,phone,2025-01-28T17:43:00
EV006262,ISS-1025,R28094,tech & gadgets,490,Desktop,2024-06-18T19:33:00
EV013513,ISS-1054,R36169,home & living,0m 54s,Tablet,2025-01-09T00:55:00
EV001099,ISS-1005,R73842,DEALS OF THE WEEK,2.9 min,Tablet,01/29/2024
EV008078,ISS-1033,R73939,Sponsor Spotlight,0m 17s,TABLET,2024-08-13T20:38:00
EV013260,ISS-1053,R18314,Home  & Living,0.2 min,PC,2025-01-01
EV001077,ISS-1005,R03165,Deals of the Wek,30,iOS App,"Jan 29, 2024"
EV017294,ISS-1068,R33463,NewArrivals,87,App,2025-04-15T09:54:00
EV007262,ISS-1029,R79262,NewArrivals,0m 36s,MOBILE,2024-07-15T13:23:00
EV006648,ISS-1027,R64451,New  Arrivals,21,iPhone,"Jul 02, 2024"
EV000209,ISS-1001,R73648,deals,0m 22s,iOS App,2024-01-01T13:39:00
EV011125,ISS-1045,R63417,Home  & Living,0m 4s,app,2024-11-05
EV015422,ISS-1062,R59848,tech & gadgets,77,PC,2025-03-04
EV002841,ISS-1011,R62110,deals,54,TABLET,2024-03-13T23:17:00
EV009747,ISS-1039,R19397,Tech / Gadgets,00:00:35,phone,2024-09-23T00:54:00
EV017138,ISS-1068,R76876,Sponsored Spotlight,58,MOBILE,2025-04-14T01:36:00
EV005022,ISS-1020,R16298,Home & Living,89,desktop,2024-05-13T20:51:00
EV011805,ISS-1047,R12924,Home and Living,30,Android,11/20/2024
EV002220,ISS-1009,R13686,New Arrivals,0.7 min,TABLET,2024-02-27
EV016567,ISS-1066,R68554,new arrivals,18,PC,2025-04-01T08:05:00
EV013779,ISS-1055,R06883,Home&Living,0m 54s,phone,2025-01-13T12:56:00
EV017618,ISS-1070,R26009,Home&Living,63,app,2025-04-28T13:40:00
EV008575,ISS-1035,R15584,deals,0m 29s,Android App,08/26/2024
EV000872,ISS-1004,R07785,deals of the week,00:01:53,iPad,23-Jan-24
EV010491,ISS-1042,R45020,New Arrivals,1m 47s,Mobile,2024-10-15T19:34:00
EV018781,ISS-1075,R12950,Deals ,110,Tablet,2025-06-04T22:25:00
EV013172,ISS-1053,R21633,Deals ,76,iOS App,2024-12-31T12:59:00
EV005323,ISS-1022,R14597,Tech&Gadgets,0m 21s,App,2024-05-27T17:10:00
EV007686,ISS-1031,R54724,Editor’s Picks,0.1 min,Mobile,07/29/2024
EV004269,ISS-1017,R46886,NewArrivals,66,PC,2024-04-23T04:21:00
EV001041,ISS-1005,R27020,DEALS OF THE WEEK,62,tablet,2024-01-29 19:12:00
EV019237,ISS1077,R26173,deals,217,PC,2025-06-17
EV015443,ISS-1062,R40535,editor's picks,null,App,2025-03-03
EV013516,ISS-1054,R11111,Sponsored Spotlight,17743,mobile app,2025-01-08
EV018298,ISS-1073,R37815,Tech and Gadgets,00:00:57,tablet,05/20/2025
EV002919,ISS-1012,R28989,Sponsored Spotlight,00:00:14,web,03/18/2024
EV019606,ISS-1078,R10112,Editor's Picks,18,mobile,2025-06-24
EV009138,ISS1036,R43320,editor's picks,19,iOS App,2024-09-02T15:55:00
EV010279,ISS-1041,R10629,Deals ,44,Desktop,2024-10-07T20:47:00
EV003173,ISS-1013,R72346,Deals ,57,phone,2024-03-25T02:44:00
EV000865,ISS-1004,R14112,Sponsor Spotlight,0.1 min,Tablet,2024-01-22T03:59:00
EV010676,ISS-1043,R86604,Tech / Gadgets,48,App,2024-10-22T22:45:00
EV017352,ISS-1069,R14101,Home & Living,0.4 min,Tablet,"Apr 21, 2025"
EV015288,ISS-1061,R74325,Sponsored,0m 15s,TABLET,02/25/2025
EV015661,ISS-1062,R56234,Home  & Living,0m 37s,iPad,2025-03-04
EV004762,ISS-1019,R80234,Editor's Picks,0m 32s,Tablet,05/08/2024
EV001682,ISS-1007,R29677, Deals of the Week,0.6 min,iPad,2024-02-13T11:37:00
EV012394,ISS-1050,R73281,Deals ,0m 52s,iPhone,2024-12-09
EV002197,ISS-1009,R59525,DEALS OF THE WEEK,2m 43s,tablet,2024-02-27T12:30:00
EV001428,ISS-1006,R63472,Home and Living,0,Android,2024-02-05T14:58:00
EV001665,ISS-1007,R11971,Reader Q & A,0m 22s,Tablet,02/12/2024
EV010068,ISS1040,R09794,Deals ,205,Android,"Oct 01, 2024"
EV006773,ISS-1027,R01062,Home and Living,00:00:16,Tablet,2024-07-03T04:43:00
EV009423,ISS-1038,R69739,Deals ,2m 5s,mobile,09/16/2024
EV011786,ISS-1047,R43170, Deals of the Week,0m 56s,tablet,2024-11-19
EV008503,ISS-1034,R21424,deals of the week,4,mobile,2024-08-19T12:37:00
EV008257,ISS-1033,R69476,SPONSORED SPOTLIGHT,0m 11s,MOBILE,2024-08-12T06:06:00
EV018714,ISS-1075,R37159,deals of the week,262,web,06/03/2025
EV012896,ISS-1052,R71778,new arrivals,31,phone,2024-12-25
EV007149,ISS-1029,R32654,Reader Q&A,0m 29s,phone,2024-07-15
EV012126,ISS-1049,R66360,reader q&a,00:01:02,mobile app,2024-12-03T21:05:00
EV001801,ISS-1007,R09004,Home&Living,18635,mobile,2024-02-14 00:51:00
EV017247,ISS-1068,R34532,Editors Picks,102,phone,2025-04-14T16:59:00
EV016288,ISS-1065,R88720,Sponsor Spotlight,00:00:16,mobile,2025-03-24T11:00:00
EV010109,ISS-1040,R48683,Deals of the Week,NULL,desktop,2024-09-30T01:39:00
EV019627,ISS-1078,R58276,NewArrivals,40,mobile,"Jun 23, 2025"
EV018115,ISS-1072,R81150,NewArrivals,14,Tablet,"May 14, 2025"
EV013544,ISS-1055,R68721,Deals of the Wek,1m 32s,mobile,2025-01-13T06:09:00
EV018321,ISS-1073,R50787,Editor's Picks,10,Mobile,05/21/2025
EV000982,ISS-1004,R64176,Deals ,1.9 min,mobile app,2024-01-23T12:02:00
EV000036,ISS-1001,R13225,EDITORS PICKS,,App,2024-01-01
EV002631,ISS-1011,R16403,deals,10,TABLET,03/13/2024
EV002208,ISS-1009,R01960,sponsored spotlight,26,desktop,2024-02-28T15:36:00
EV008813,ISS-1035,R62474,Tech and Gadgets,34,Web,2024-08-28T12:52:00
EV008037,ISS-1032,R25715,Deals ,1m 23s,iPhone,08/05/2024
EV004837,ISS-1020,R21297,Tech and Gadgets,3.5 min,desktop,2024-05-13T12:16:00
EV003943,ISS-1016,R59377,Home and Living,None,tablet,2024-04-16T01:08:00
EV007609,ISS-1030,R81232,SPONSORED SPOTLIGHT,18,iPad,2024-07-24T15:22:00
EV002491,ISS-1010,R82323,Deals of the Wek,44,Desktop,2024-03-06T19:49:00
EV017523,ISS-1070,R13475, Deals of the Week,158,desktop,2025-04-29T21:28:00
EV012820,ISS-1051,R49727,SPONSORED SPOTLIGHT,1m 5s,Desktop,"Dec 18, 2024"
EV017588,ISS-1070,R87569,Editors Picks,23,phone,2025-04-30
EV018709,ISS-1075,R13170,Deals of the Week,68,Android App,2025-06-05T00:26:00
EV009927,ISS-1040,R89186, Deals of the Week,00:01:22,app,"Oct 01, 2024"
EV003697,ISS-1015,R89207,Tech / Gadgets,55,iPad,08-Apr-24
EV004038,ISS-1016,R71769, Deals of the Week,,Android App,2024-04-16T20:06:00
EV014015,ISS-1056,R01630,Deals of the Wek,-,Mobile,2025-01-21T07:07:00
EV010386,ISS-1042,R02639,new arrivals,36,tablet,10/16/2024
EV015840,ISS-1063,R70874,Sponsored,22,mobile app,2025-03-10T09:28:00
EV002671,ISS-1011,R19143,DEALS OF THE WEEK,24,tablet,2024-03-11T08:36:00
EV018123,ISS-1072,R83745,new_arrivals,21,Tablet,2025-05-14T22:26:00
EV019094,ISS-1076,R60980,Home and Living,0.5 min,App,2025-06-10
EV002274,ISS-1009,R33050,Deals ,2.1 min,Android App,2024-02-28
EV003932,ISS-1016,R19706,deals,00:02:41,Android App,2024-04-16T11:58:00
EV018351,ISS-1073,R12131, Deals of the Week,0.2 min,mobile app,None
EV012168,ISS-1049,R15542,DEALS OF THE WEEK,00:04:56,mobile app,12/02/2024
EV002103,ISS-1008,R28764,Deals ,0m 28s,Mobile,2024-02-19T06:29:00
EV002716,ISS-1011,R46785,home & living,00:00:51,tablet,2024-03-11
EV001310,ISS-1005,R56325,deals of the week,111,PC,2024-01-31T15:35:00
EV013696,ISS-1055,R79672,deals,36,App,2025-01-14
EV011036,ISS-1045,R17234,Home & Living,0m 56s,TABLET,2024-11-04
EV018619,ISS-1075,R52013,Deals of the Week,0.2 min,iPhone,2025-06-04T17:01:00
EV008668,ISS-1035,R11465,new arrivals,2m 38s,desktop,2024-08-26T11:23:00
EV006817,ISS-1027,R31917,Home  & Living,0.3 min,iPad,2024-07-02
EV010076,ISS-1040,R36553,Deals of the Week,84,web,10/02/2024
EV013789,ISS-1055,R30821,Sponsored,00:00:17,App,2025-01-14T20:31:00
EV005074,ISS-1021,R72893,Home and Living,45,mobile,2024-05-20
EV013878,ISS-1056,R21029,Tech&Gadgets,00:00:35,Mobile,2025-01-20T00:14:00
EV016022,ISS-1063,R25703,Deals ,37,Android App,2025-03-13T00:56:00
EV015028,ISS-1060,R01622,Editor's Picks,56,mobile app,2025-02-19T04:28:00
EV004572,ISS-1018,R45738,New Arrivals,24,PC,29-Apr-24
EV010659,ISS-1043,R82094,tech & gadgets,2.0 min,PC,23-Oct-24
EV000347,ISS-1002,R19055,New Arrivals,0.9 min,web,2024-01-08T07:41:00
EV001381,ISS-1006,R75928,Deals ,0m 40s,Tablet,2024-02-05T18:34:00
EV008335,ISS-1034,R01751,new arrivals,0.1 min,Desktop,2024-08-20T13:21:00
EV001660,ISS-1007,R64459,tech & gadgets,52,phone,02/13/2024
EV007942,ISS-1032,R63093,Tech & Gadgets,17921,mobile,2024-08-05T09:39:00
EV005503,ISS-1022,R71172,Home&Living,45,App,2024-05-28T03:48:00
EV014536,ISS-1058,R50079,DEALS OF THE WEEK,00:01:46,TABLET,2025-02-04T23:50:00
EV005148,ISS-1021,R61766,Editors Picks,0m 26s,tablet,05/22/2024
EV003228,ISS-1013,R36535, Deals of the Week,0.3 min,iOS App,03/25/2024
EV007550,ISS-1030,R19589,DEALS OF THE WEEK,2m 24s,Android App,2024-07-24
EV014204,ISS-1057,R18080,tech & gadgets,00:01:39,web,2025-01-27T18:42:00
EV008612,ISS-1035,R12320,home & living,13,iOS App,NA
EV000442,ISS1002,R41543,DEALS OF THE WEEK,92,Desktop,2024-01-10
EV005678,ISS-1023,R60366,home & living,00:01:31,iPad,06/04/2024
EV018461,ISS1074,R13069,DEALS OF THE WEEK,86,iPhone,28-May-25
EV011531,ISS-1046,R40806,Deals of the Wek,1.3 min,mobile,2024-11-14T00:51:00
EV002638,ISS-1011,R32304,NewArrivals,22,mobile,03/13/2024
EV001893,ISS-1008,R13337,Sponsored Spotlight,51,PC,2024-02-19T04:22:00
EV011220,ISS-1045,R39977,Home and Living,52,iPad,2024-11-04T01:44:00
EV010479,ISS-1042,R35414,Deals of the Wek,52,PC,2024-10-16T02:25:00
EV010459,ISS-1042,R66830,Tech / Gadgets,2m 3s,Tablet,2024-10-16T18:07:00
EV008519,ISS-1034,R48490,Home  & Living,55,iOS App,"Aug 20, 2024"
EV014370,ISS-1058,R28315,tech & gadgets,2m 18s,phone,2025-02-03
EV006242,ISS-1025,R41921,Deals of the Week,96,TABLET,2024-06-18T02:33:00
EV010904,ISS-1044,R72954,reader q&a,0.1 min,App,2024-10-30T07:34:00
EV008914,ISS1036,R45569,Tech&Gadgets,95,PC,2024-09-03
EV012346,ISS-1050,R06415,New Arrivals,0m 11s,MOBILE,2024-12-11
EV000737,ISS-1003,R38653,tech & gadgets,0m 51s,tablet,2024-01-15 17:26:00
EV005014,ISS-1020,R74518,Tech&Gadgets,1.2 min,Android App,2024-05-13
EV003847,ISS1015,R42905,DEALS OF THE WEEK,0.9 min,mobile app,2024-04-10T07:26:00
EV002581,ISS-1010,R07288,NewArrivals,0m 28s,mobile,2024-03-04
EV005135,ISS-1021,R56091,Home&Living,00:00:44,mobile,2024-05-21T17:42:00
EV002035,ISS-1008,R64619,home & living,4,mobile app,2024-02-20
EV011109,ISS-1045,R66956,Tech & Gadgets,4.8 min,PC,11/04/2024
EV012811,ISS-1051,R63919,Editor’s Picks,0,iOS App,2024-12-17T09:12:00
EV010394,ISS-1042,R66460,Editor’s Picks,00:04:00,Web,2024-10-14
EV010686,ISS-1043,R74674,Tech & Gadgets,99,iOS App,2024-10-21
EV016336,ISS-1065,R50580,EDITORS PICKS,1m 18s,Android App,2025-03-24T23:53:00
EV017672,ISS-1070,R59230,Tech&Gadgets,75,MOBILE,2025-04-28
EV005799,ISS-1024,R39554,EDITORS PICKS,0m 10s,desktop,2024-06-10
EV013776,ISS-1055,R33307,Deals of the Wek,71,Android App,"Jan 13, 2025"
EV003464,ISS-1014,R13662,Editor's Picks,34,phone,2024-04-01T14:52:00
EV015541,ISS-1062,R44015,deals of the week,00:00:26,iOS App,2025-03-05T13:37:00
EV007523,ISS-1030,R37869,New  Arrivals,30,iPad,2024-07-23
EV005570,ISS-1022,R89670,Tech and Gadgets,64,TABLET,2024-05-27T14:39:00
EV001328,ISS-1006,R78424,Tech / Gadgets,2.0 min,Mobile,2024-02-05T11:51:00
EV001951,ISS-1008,R55080,deals,null,mobile app,2024-02-21 18:23:00
EV013318,ISS-1053,R20746,Tech / Gadgets,0m 59s,mobile,2024-12-31T20:42:00
EV015843,ISS1063,R46907,Tech&Gadgets,63,Web,2025-03-11T21:02:00
EV000501,ISS-1002,R55165,EDITORS PICKS,0m 19s,web,2024-01-09T09:32:00
EV011501,ISS-1046,R25388,Home  & Living,58,desktop,2024-11-12T04:51:00
EV010300,ISS-1041,R70213,Tech and Gadgets,0.8 min,TABLET,2024-10-09T22:33:00
EV014232,ISS-1057,R89046,New  Arrivals,0.8 min,App,2025-01-28
EV002958,ISS1012,R88108,NewArrivals,00:01:25,App,2024-03-19
EV003410,ISS-1014,R50835,Tech / Gadgets,139,TABLET,04/03/2024
EV004473,ISS-1018,R03573,Home & Living,00:01:23,tablet,2024-04-29
EV014823,ISS-1059,R60763,home & living,0m 29s,Android App,2025-02-12T16:08:00
EV015940,ISS-1063,R21228,home & living,1.9 min,iOS App,2025-03-11T20:20:00
EV003840,ISS1015,R13587,Deals of the Wek,2.6 min,phone,2024-04-10T15:14:00
EV000655,ISS-1003,R49055,Tech&Gadgets,21,Web,01/15/2024
EV001321,ISS-1005,R32021,deals,0.2 min,iPhone,30-Jan-24
EV003909,ISS-1016,R01840,Editor’s Picks,00:00:37,Web,2024-04-15T04:33:00
EV011564,ISS-1047,R18220,Home  & Living,1m 25s,MOBILE,2024-11-18
EV007311,ISS1029,R62685,new_arrivals,00:00:44,Desktop,"Jul 17, 2024"
EV006998,ISS-1028,R22031,Tech / Gadgets,3m 37s,desktop,2024-07-08T00:51:00
EV016663,ISS-1066,R08286,deals of the week,1.8 min,iPhone,04/01/2025
EV001885,ISS-1008,R29116, Deals of the Week,1m 48s,web,2024-02-19
EV017698,ISS-1070,R68826,new arrivals,65,Web,2025-04-30
EV009006,ISS-1036,R41523,new_arrivals,0.3 min,Android,2024-09-03T14:42:00
EV007158,ISS-1029,R09093,Sponsor Spotlight,10,TABLET,2024-07-15T15:40:00
EV008728,ISS-1035,R64780,Editor's Picks,60,iPhone,-
EV003105,ISS-1012,R35688,deals of the week,1m 1s,iPad,2024-03-19T17:01:00
EV002292,ISS-1009,R31699,editor's picks,41,MOBILE,2024-02-28T11:18:00
EV001649,ISS-1007,R81584,tech & gadgets,23,phone,2024-02-13T01:07:00
EV018192,ISS-1073,R42694,New Arrivals,00:00:19,desktop,2025-05-21
EV000424,ISS-1002,R82841,tech & gadgets,32,Tablet,2024-01-08T17:29:00
EV008009,ISS-1032,R33509,Tech / Gadgets,00:00:15,Tablet,2024-08-06T21:03:00
EV003588,ISS-1015,R50243,EDITORS PICKS,00:01:08,Tablet,2024-04-10
EV000267,ISS-1001,R62695, Deals of the Week,-,Web,01/01/2024
EV013903,ISS-1056,R60221,deals of the week,0m 15s,Android,2025-01-21 02:45:00
EV006766,ISS-1027,R77857,Tech and Gadgets,2.4 min,mobile,2024-07-01T22:20:00
EV005397,ISS-1022,R43653,Tech and Gadgets,17,Android,2024-05-28T00:05:00
EV016478,ISS-1065,R11200,new_arrivals,94,iPhone,2025-03-26
EV011639,ISS-1047,R00910,Home & Living,NA,TABLET,#N/A
EV016863,ISS-1067,R23703,Tech&Gadgets,1m 15s,Android App,2025-04-07T20:25:00
EV001234,ISS-1005,R21024,Deals of the Week,2m 4s,mobile app,2024-01-30
EV010483,ISS1042,R71799,Tech & Gadgets,1m 7s,app,2024-10-15T22:57:00
EV008625,ISS-1035,R53419,DEALS OF THE WEEK,2m 6s,iPhone,2024-08-28T06:07:00
EV012504,ISS-1050,R19209,New  Arrivals,84,iOS App,2024-12-11T04:20:00
EV011358,ISS-1046,R42197,New  Arrivals,00:00:14,iPad,2024-11-12
EV002649,ISS-1011,R62612,new arrivals,0m 50s,Tablet,2024-03-12T22:35:00
EV013935,ISS-1056,R32285,Tech and Gadgets,1.3 min,mobile app,"Jan 21, 2025"
EV017691,ISS-1070,R13992,Editor's Picks,2m 2s,Android App,30-Apr-25
EV015556,ISS-1062,R01534,New Arrivals,90,Android App,2025-03-03T08:59:00
EV015709,ISS-1062,R65585,Editor's Picks,65,TABLET,2025-03-04T12:19:00
EV013778,ISS-1055,R52164, Deals of the Week,57,Desktop,01/15/2025
EV009233,ISS-1037,R74911,Q&A,0m 19s,desktop,2024-09-11T06:18:00
EV014494,ISS-1058,R24967,Home and Living,0m 51s,Web,2025-02-03
EV001250,ISS-1005,R88805,Home&Living,00:00:31,TABLET,2024-01-31
EV002805,ISS-1011,R11607,Home  & Living,27,Android,2024-03-12T08:05:00
EV010663,ISS-1043,R60222,New  Arrivals,1.3 min,phone,10/23/2024
EV004922,ISS-1020,R83744,Tech and Gadgets,1.7 min,Tablet,2024-05-14
EV003718,ISS-1015,R02410,Editor's Picks,-30,TABLET,2024-04-10T05:37:00
EV016279,ISS-1065,R25523,Home and Living,33,iPad,03/26/2025
EV014143,ISS-1057,R70764,Editor's Picks,1m 23s,app,"Jan 27, 2025"
EV018669,ISS-1075,R02392,Tech and Gadgets,31,Tablet,2025-06-03T11:16:00
EV003865,ISS-1015,R16916,Sponsored Spotlight,28,desktop,2024-04-09
EV019138,ISS-1077,R80602,DEALS OF THE WEEK,46,Android,2025-06-18
EV004364,ISS-1017,R11399, Deals of the Week,00:01:36,PC,04/23/2024
EV010991,ISS-1044,R08941,sponsored spotlight,00:01:01,iPad,10/30/2024
EV012177,ISS-1049,R03135,tech & gadgets,135,app,2024-12-03T00:27:00
EV013993,ISS-1056,R40321,DEALS OF THE WEEK,18,mobile,2025-01-21T10:08:00
EV010063,ISS-1040,R26361,Sponsored,00:00:27,iPad,2024-10-02T22:36:00
EV017665,ISS-1070,R70622,NewArrivals,0m 23s,mobile app,30-Apr-25
EV006458,ISS-1026,R22854,Editors Picks,67,TABLET,2024-06-26
EV011966,ISS-1048,R05737,Deals of the Wek,98,mobile,"Nov 27, 2024"
EV009681,ISS-1039,R11920,Deals of the Wek,54,TABLET,2024-09-25
EV003368,ISS-1013,R80925,NewArrivals,17,iOS App,27-Mar-24
EV017894,ISS-1071,R11762,home & living,36,Tablet,2025-05-05T10:59:00
EV006774,ISS-1027,R11882,Editor’s Picks,1m 10s,Android,2024-07-01T06:52:00
EV005579,ISS-1022,R84380,sponsored spotlight,1m 1s,tablet,2024-05-28T15:03:00
EV009265,ISS-1037,R65062,tech & gadgets,92,tablet,"Sep 09, 2024"
EV011472,ISS-1046,R09408,Tech & Gadgets,2m 19s,web,2024-11-13T08:12:00
EV017185,ISS-1068,R83339,deals,00:02:50,Web,04/15/2025
EV019495,ISS-1078,R24837,tech & gadgets,163,Android App,2025-06-24T23:39:00
EV005634,ISS-1023,R51681,new_arrivals,0m 23s,App,06/04/2024
EV002663,ISS-1011,R81870,EDITORS PICKS,2.9 min,Desktop,2024-03-13T11:37:00
EV018615,ISS-1075,R23573,Q&A,3.0 min,Desktop,2025-06-03T20:34:00
EV003922,ISS-1016,R25991,sponsored spotlight,1.2 min,web,04/15/2024
EV010077,ISS-1040,R08837,New  Arrivals,1m 24s,phone,2024-10-02
EV001449,ISS-1006,R20342, Deals of the Week,0.8 min,Desktop,2024-02-05 03:20:00
EV000147,ISS-1001,R81932, Deals of the Week,26,App,2024-01-01T11:18:00
EV006437,ISS-1026,R24586,Tech and Gadgets,207,TABLET,2024-06-25T17:11:00
EV008557,ISS-1034,R81927,New Arrivals,0.1 min,tablet,2024-08-21T02:20:00
EV016756,ISS-1066,R80121, Deals of the Week,3.1 min,iOS App,NA
EV008603,ISS-1035,R81263,deals,00:04:05,Android,2024-08-28T15:55:00
EV010486,ISS1042,R00426,deals of the week,00:03:17,iOS App,2024-10-15T03:37:00
EV010586,ISS-1043,R18725,NewArrivals,51,PC,2024-10-21
EV011464,ISS-1046,R11835,Tech&Gadgets,188,PC,11/11/2024
EV009762,ISS-1039,R00877,Editor's Picks,0.5 min,iPad,2024-09-25T14:30:00
EV015707,ISS-1062,R64071,Tech & Gadgets,72,Android App,2025-03-03T06:51:00
EV002648,ISS-1011,R16302,NewArrivals,38,mobile,2024-03-12T06:17:00
EV008884,ISS-1036,R32007,Deals of the Week,64,Android App,2024-09-02T22:51:00
EV018405,ISS-1074,R07635,deals of the week,65,tablet,2025-05-28T19:55:00
EV007823,ISS-1031,R21560,Deals of the Wek,3,Android,2024-07-29T13:31:00
EV007170,ISS-1029,R05676,Sponsor Spotlight,0.7 min,desktop,2024-07-17T01:40:00
EV015491,ISS-1062,R68997,deals,68,Android App,03/03/2025
EV004135,ISS-1016,R33648,EDITORS PICKS,35,Tablet,2024-04-16T10:51:00
EV009497,ISS-1038,R42554,Home and Living,00:00:50,Web,2024-09-18T10:20:00
EV000050,ISS-1001,R48917,Tech & Gadgets,00:01:23,PC,2024-01-01
EV001807,ISS-1007,R25762,Tech & Gadgets,12,Android App,"Feb 12, 2024"
EV004980,ISS-1020,R87711,EDITORS PICKS,43,app,2024-05-13 08:32:00
EV000447,ISS-1002,R67051,Deals of the Week,80,Desktop,2024-01-10
EV017819,ISS-1071,R59229,Tech / Gadgets,0m 38s,iPad,2025-05-05T23:28:00
EV014283,ISS-1057,R63246,deals of the week,80,web,2025-01-29T10:54:00
EV006029,ISS-1025,R24075,DEALS OF THE WEEK,1m 7s,App,2024-06-18T04:39:00
EV016990,ISS-1067,R61410,reader q&a,1m 28s,PC,"Apr 07, 2025"
EV017084,ISS-1067,R81218,Sponsor Spotlight,54,mobile app,08-Apr-25
EV000128,ISS-1001,R19482,Deals of the Week,0m 28s,web,2024-01-01T23:17:00
EV019170,ISS-1077,R80627,Deals of the Week,256,iPad,2025-06-16T09:54:00
EV017481,ISS-1069,R62394,DEALS OF THE WEEK,48,iPhone,2025-04-22T22:29:00
EV004648,ISS-1019,R36981,Home and Living,11,Tablet,2024-05-07
EV002793,ISS-1011,R65379,Deals of the Week,43,iPhone,2024-03-12T06:46:00
EV001937,ISS-1008,R69114, Deals of the Week,00:04:04,Tablet,2024-02-21
EV012461,ISS-1050,R75861,Reader Q & A,0.5 min,MOBILE,2024-12-09T08:14:00
EV007671,ISS-1031,R27660,new arrivals,0m 3s,Tablet,2024-07-29T01:56:00
